_TREE_TYPE,_TREE_ID,NODE_ID,PARENT_ID,NODE_TYPE
PAYM,/CGI_XML_CT_UNESCO,N_5279772970,N_3816618790,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_5315988160,N_4649341260,XMAT
PAYM,/CGI_XML_CT_UNESCO,N_5329115110,N_1138692080,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_5343261530,N_5721093950,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_5356694340,N_2371218210,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_5364747860,N_4082185680,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_5383824460,N_1139283400,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_5389181150,N_4328841910,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_5392001640,N_1139283400,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_5409072530,N_9044983380,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_5443906990,N_1139283400,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_5444661140,N_6406447170,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_5451958180,N_2555466520,XMAT
PAYM,/CGI_XML_CT_UNESCO,N_5471809290,N_5163414480,TECH
PAYM,/CGI_XML_CT_UNESCO,N_5473031100,N_4664202220,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_5481550650,N_0200425770,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_5483073050,N_8311560080,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_5498165460,N_3842760480,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_5537717440,N_6776022470,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_5567336960,N_0831273940,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_5581150580,N_4360444640,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_5590447100,N_3842760480,TECH
PAYM,/CGI_XML_CT_UNESCO,N_5597507430,N_6294588020,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_5605414550,N_0659954610,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_5641744790,N_0287089780,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_5649723900,ROOT,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_5664097610,N_1160789980,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_5676304150,N_5904602850,XMAT
PAYM,/CGI_XML_CT_UNESCO,N_5688811210,N_2795997530,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_5713102660,N_5831535930,TECH
PAYM,/CGI_XML_CT_UNESCO,N_5720024450,N_3346275370,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_5721093950,N_5498165460,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_5721877200,N_1841606350,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_5738631030,N_9903102900,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_5739748770,N_2375997480,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_5746361510,N_5099563850,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_5749715530,N_5957500630,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_5752579380,N_5649723900,XMAT
PAYM,/CGI_XML_CT_UNESCO,N_5793586480,N_0080854690,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_5831535930,N_4795854920,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_5834095640,N_8755405880,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_5875883560,N_7469163780,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_5898097040,N_5749715530,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_5900076080,N_5166812020,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_5904602850,N_5064979580,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_5941131490,N_5207120400,TECH
PAYM,/CGI_XML_CT_UNESCO,N_5957500630,N_6582554760,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_5958245800,N_5166812020,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_5979192610,N_0287089780,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_5990058830,N_2089048150,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_5997260160,N_2170156590,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_6054747370,N_5163414480,TECH
PAYM,/CGI_XML_CT_UNESCO,N_6055967820,N_3346275370,TECH
PAYM,/CGI_XML_CT_UNESCO,N_6056467140,N_8275352230,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_6078887990,N_2303350700,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_6079209990,N_6294588020,TECH
PAYM,/CGI_XML_CT_UNESCO,N_6123792920,N_6210260290,TECH
PAYM,/CGI_XML_CT_UNESCO,N_6152210270,N_4689323380,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_6177328380,N_1139283400,TECH
PAYM,/CGI_XML_CT_UNESCO,N_6201892920,N_3842760480,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_6202339700,N_8681835380,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_6210260290,N_3816618790,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_6233706030,N_6294588020,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_6259365580,N_1235564610,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_6263856470,N_5163414480,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_6294588020,N_0330017550,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_6296398090,N_0653427090,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_6298847140,N_8311560080,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_6304594040,N_8311560080,TECH
PAYM,/CGI_XML_CT_UNESCO,N_6313994640,N_1160789980,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_6322176040,N_4328841910,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_6333289920,N_0552596500,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_6343498930,N_3887555070,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_6373861330,N_8824498030,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_6379988510,N_6931641140,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_6394567820,N_0552596500,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_6406447170,N_6582554760,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_6413794690,N_1139283400,TECH
PAYM,/CGI_XML_CT_UNESCO,N_6425232200,N_3077368890,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_6425987870,N_9044983380,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_6443733430,N_8457622390,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_6458033650,N_8957263060,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_6461870330,N_7407754150,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_6461922040,N_7978288280,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_6466039970,N_5605414550,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_6479664540,N_4981086760,TECH
PAYM,/CGI_XML_CT_UNESCO,N_6481464420,N_1235564610,TECH
PAYM,/CGI_XML_CT_UNESCO,N_6492216510,N_2689587420,ATOM
PAYM,/CGI_XML_CT_UNESCO,N_6538387030,N_7887534710,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_6551638790,N_7369527230,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_6569931480,N_0631440390,ATOM
PAYM,/CGI_XML_CT_UNESCO,N_6582554760,N_3738885180,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_6604713370,N_8824498030,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_6620186670,N_3842760480,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_6639832530,N_8770102090,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_6649900160,N_7014947170,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_6661521010,N_5207120400,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_6668013900,N_2895255990,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_6680752060,N_3861362410,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_6682404030,N_0808556820,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_6690387510,N_1139283400,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_6720653350,N_1139283400,TECH
PAYM,/CGI_XML_CT_UNESCO,N_6727225760,N_6210260290,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_6734201450,N_1139283400,TECH
PAYM,/CGI_XML_CT_UNESCO,N_6744396870,N_5163414480,TECH
PAYM,/CGI_XML_CT_UNESCO,N_6769620420,N_5383824460,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_6776022470,N_0547606300,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_6779051850,N_7978288280,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_6843833700,N_5721093950,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_6851675060,N_3842760480,TECH
PAYM,/CGI_XML_CT_UNESCO,N_6852874840,N_5001810570,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_6852924570,N_7407754150,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_6882783600,N_5752579380,ATOM
PAYM,/CGI_XML_CT_UNESCO,N_6911183390,N_6294588020,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_6911918850,N_8824498030,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_6931641140,N_4409502400,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_6948597560,N_2089048150,TECH
PAYM,/CGI_XML_CT_UNESCO,N_6963714000,N_3697641060,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_6968343150,N_7978288280,TECH
PAYM,/CGI_XML_CT_UNESCO,N_6995550560,N_4360444640,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_6995850210,N_1602061050,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_7003568530,N_0631440390,ATOM
PAYM,/CGI_XML_CT_UNESCO,N_7006370490,N_2375997480,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_7014947170,N_5581150580,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_7025030710,N_3816618790,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_7044805160,N_0457922850,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_7102157750,N_5392001640,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_7107763500,N_1591612430,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_7110423850,N_2689587420,ATOM
PAYM,/CGI_XML_CT_UNESCO,N_7132341240,N_3043492130,TECH
PAYM,/CGI_XML_CT_UNESCO,N_7139909510,N_0693479130,TECH
PAYM,/CGI_XML_CT_UNESCO,N_7164984980,N_1139283400,TECH
PAYM,/CGI_XML_CT_UNESCO,N_7241032040,N_8824498030,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_7279926340,N_5389181150,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_7297798890,N_3738885180,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_7300165790,N_8491121660,TECH
PAYM,/CGI_XML_CT_UNESCO,N_7319324940,N_2652175830,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_7344447060,N_0831273940,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_7368517580,N_1498466520,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_7369527230,N_3829478300,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_7386856450,N_6210260290,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_7390709130,N_0132006970,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_7407754150,N_5064979580,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_7469163780,N_9874109890,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_7469863800,N_1841606350,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_7476758140,N_3816618790,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_7508489100,N_4981086760,TECH
PAYM,/CGI_XML_CT_UNESCO,N_7522067540,N_5831535930,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_7522397310,N_4634017880,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_7527198390,N_1591612430,TECH
PAYM,/CGI_XML_CT_UNESCO,N_7527530420,N_0698467000,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_7540415010,N_1841606350,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_7541094900,N_8824498030,TECH
PAYM,/CGI_XML_CT_UNESCO,N_7546600190,N_1984035110,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_7547569250,N_4360444640,TECH
PAYM,/CGI_XML_CT_UNESCO,N_7564177700,N_2089048150,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_7570850870,N_8755405880,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_7615991880,N_2480016880,XMAT
PAYM,/CGI_XML_CT_UNESCO,N_7617288350,N_5064979580,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_7674606100,N_8337240420,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_7678557910,N_3346275370,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_7714204990,N_1139283400,TECH
PAYM,/CGI_XML_CT_UNESCO,N_7718923500,N_3829478300,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_7781657730,N_1139283400,TECH
PAYM,/CGI_XML_CT_UNESCO,N_7805026370,N_2303350700,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_7816488270,N_3816618790,TECH
PAYM,/CGI_XML_CT_UNESCO,N_7828490500,N_5749715530,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_7836921940,N_7956610410,XMAT
PAYM,/CGI_XML_CT_UNESCO,N_7844594670,N_9424196450,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_7847061200,N_1139283400,TECH
PAYM,/CGI_XML_CT_UNESCO,N_7848207940,N_3043492130,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_7887534710,N_6690387510,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_7887958710,N_0079165060,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_7902605600,N_4981086760,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_7905708490,N_2753568390,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_7910426120,N_3842760480,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_7911220900,N_4360444640,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_7942616070,N_9874109890,TECH
PAYM,/CGI_XML_CT_UNESCO,N_7956610410,N_1235564610,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_7978288280,N_1591612430,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_7981490550,N_1716940280,ATOM
PAYM,/CGI_XML_CT_UNESCO,N_8022520680,N_4795854920,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_8043954810,N_3842760480,TECH
PAYM,/CGI_XML_CT_UNESCO,N_8057347450,N_1841606350,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_8089003480,N_1676766900,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_8103051420,N_2962395400,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_8124563520,N_6769620420,ATOM
PAYM,/CGI_XML_CT_UNESCO,N_8127716780,N_1160789980,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_8152860500,N_1160789980,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_8190227710,N_5064979580,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_8198922950,N_5831535930,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_8210927030,N_4634017880,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_8218320160,N_5649723900,XMAT
PAYM,/CGI_XML_CT_UNESCO,N_8236548390,N_5163414480,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_8251018140,N_7910426120,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_8252645770,N_7297798890,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_8275352230,N_0330017550,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_8291806270,N_3868713570,XMAT
PAYM,/CGI_XML_CT_UNESCO,N_8293432990,N_6394567820,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_8295300910,N_1498466520,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_8311560080,N_3738885180,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_8333372800,N_1139283400,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_8337240420,N_8381033730,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_8381033730,N_3842760480,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_8391136070,N_2067850270,ATOM
PAYM,/CGI_XML_CT_UNESCO,N_8407690210,N_5166812020,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_8427621730,N_3829478300,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_8441785890,N_5383824460,TECH
PAYM,/CGI_XML_CT_UNESCO,N_8457622390,N_8491121660,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_8491121660,N_1139283400,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_8573923400,N_6201892920,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_8587455300,N_7469163780,TECH
PAYM,/CGI_XML_CT_UNESCO,N_8587711960,N_1139283400,TECH
PAYM,/CGI_XML_CT_UNESCO,N_8600929200,N_7368517580,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_8630803100,N_7407754150,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_8635114420,N_3346275370,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_8660258880,N_8190227710,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_8664365440,N_3842760480,TECH
PAYM,/CGI_XML_CT_UNESCO,N_8665652000,N_0457922850,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_8675857150,N_6852924570,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_8681835380,N_1591612430,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_8697150300,N_8824498030,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_8711074510,N_8311560080,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_8721337940,N_3709300380,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_8727890210,N_9903102900,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_8755405880,N_7390709130,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_8769020030,N_6322176040,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_8770102090,N_2161019450,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_8790436200,N_5166812020,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_8815323990,N_8755405880,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_8824498030,N_4981086760,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_8854630420,N_0200425770,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_8862560390,N_0978274660,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_8881495060,N_0653427090,TECH
PAYM,/CGI_XML_CT_UNESCO,N_8884202650,N_1841606350,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_8907800630,N_4163092720,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_8930323890,N_3365164420,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_8932710580,N_4357792560,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_8951620990,N_3816618790,TECH
PAYM,/CGI_XML_CT_UNESCO,N_8953239690,N_3263383210,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_8957263060,N_4360444640,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_8973117910,N_7887534710,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_9020685600,N_6210260290,TECH
PAYM,/CGI_XML_CT_UNESCO,N_9036709680,N_1235564610,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_9043331900,N_0812306550,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_9044983380,N_5029480180,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_9049844490,N_8824498030,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_9053867800,N_1235564610,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_9065133130,N_9424196450,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_9099517400,N_3842760480,TECH
PAYM,/CGI_XML_CT_UNESCO,N_9113525360,N_3842760480,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_9162542210,N_7297798890,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_9175963190,N_0978274660,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_9195885710,N_0978274660,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_9244532990,N_1160789980,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_9261249090,N_7407754150,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_9264632840,N_1235564610,TECH
PAYM,/CGI_XML_CT_UNESCO,N_9284265970,N_8930323890,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_9303344100,N_1841606350,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_9369901330,N_9113525360,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_9394890100,N_7044805160,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_9409556410,N_1402050630,TECH
PAYM,/CGI_XML_CT_UNESCO,N_9413293970,N_2851824500,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_9424196450,N_4049428870,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_9432681780,N_1160789980,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_9441222840,N_5166812020,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_9479949700,N_8275352230,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_9548754410,N_2236809990,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_9552755190,N_6294588020,TECH
PAYM,/CGI_XML_CT_UNESCO,N_9575266080,N_0693479130,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_9585690900,N_3738885180,TECH
PAYM,/CGI_XML_CT_UNESCO,N_9587944480,N_7910426120,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_9590996940,N_1591612430,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_9597718540,N_9036709680,XMAT
PAYM,/CGI_XML_CT_UNESCO,N_9606565700,N_6931641140,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_9624355090,N_3709300380,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_9647928080,N_2795997530,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_9662041050,N_5443906990,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_9703321850,N_1139283400,TECH
PAYM,/CGI_XML_CT_UNESCO,N_9705679590,N_1716940280,ATOM
PAYM,/CGI_XML_CT_UNESCO,N_9721922410,N_7469163780,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_9727333690,N_8930323890,TECH
PAYM,/CGI_XML_CT_UNESCO,N_9744817190,N_2329002840,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_9769136460,N_6690387510,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_9772090110,N_4634017880,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_9807887380,N_7887534710,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_9851358290,N_5163414480,TECH
PAYM,/CGI_XML_CT_UNESCO,N_9874109890,N_5649723900,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_9903102900,N_4689323380,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_9930896580,N_8311560080,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_9976450760,N_6294588020,ELEM
PAYM,/CGI_XML_CT_UNESCO,N_9984997710,N_1139283400,TECH
PAYM,/CGI_XML_CT_UNESCO,N_9987779130,N_4634017880,ELEM
PAYM,/CGI_XML_CT_UNESCO_1,N_0003661540,N_3077368890,TECH
PAYM,/CGI_XML_CT_UNESCO_1,N_0003959320,N_5605414550,ELEM
PAYM,/CGI_XML_CT_UNESCO_1,N_0018704260,N_5834095640,ELEM
PAYM,/CGI_XML_CT_UNESCO_1,N_0037190360,N_4259075460,ELEM
PAYM,/CGI_XML_CT_UNESCO_1,N_0063778710,N_3043492130,ELEM
PAYM,/CGI_XML_CT_UNESCO_1,N_0076638040,N_3816618790,ELEM
PAYM,/CGI_XML_CT_UNESCO_1,N_0079165060,N_3259090940,ELEM
PAYM,/CGI_XML_CT_UNESCO_1,N_0080854690,N_7102157750,ELEM
PAYM,/CGI_XML_CT_UNESCO_1,N_0094145060,N_8275352230,TECH
PAYM,/CGI_XML_CT_UNESCO_1,N_0132006970,N_1139283400,ELEM
PAYM,/CGI_XML_CT_UNESCO_1,N_0150122210,N_0691968180,ELEM
PAYM,/CGI_XML_CT_UNESCO_1,N_0200425770,N_3816618790,ELEM
PAYM,/CGI_XML_CT_UNESCO_1,N_0200816950,N_3663990150,ELEM
PAYM,/CGI_XML_CT_UNESCO_1,N_0287089780,N_1235564610,ELEM
PAYM,/CGI_XML_CT_UNESCO_1,N_0293281340,N_1160789980,ELEM
PAYM,/CGI_XML_CT_UNESCO_1,N_0297118830,N_0552596500,TECH
PAYM,/CGI_XML_CT_UNESCO_1,N_0300225030,N_6406447170,ELEM
PAYM,/CGI_XML_CT_UNESCO_1,N_0302951040,N_4163092720,ELEM
PAYM,/CGI_XML_CT_UNESCO_1,N_0310946280,N_1602061050,ELEM
PAYM,/CGI_XML_CT_UNESCO_1,N_0314094650,N_1841606350,ELEM
PAYM,/CGI_XML_CT_UNESCO_1,N_0321814050,N_5166812020,ELEM
PAYM,/CGI_XML_CT_UNESCO_1,N_0324114080,N_0698467000,ELEM
PAYM,/CGI_XML_CT_UNESCO_1,N_0330017550,N_1139283400,ELEM
PAYM,/CGI_XML_CT_UNESCO_1,N_0334948600,N_7407754150,ELEM
PAYM,/CGI_XML_CT_UNESCO_1,N_0354341350,N_3541914060,ELEM
PAYM,/CGI_XML_CT_UNESCO_1,N_0377008530,N_1139283400,ELEM
PAYM,/CGI_XML_CT_UNESCO_1,N_0383286740,N_4360444640,TECH
PAYM,/CGI_XML_CT_UNESCO_1,N_0383793140,N_5443906990,TECH
PAYM,/CGI_XML_CT_UNESCO_1,N_0457922850,N_3842760480,ELEM
PAYM,/CGI_XML_CT_UNESCO_1,N_0465834030,N_5473031100,ELEM
PAYM,/CGI_XML_CT_UNESCO_1,N_0470424190,N_5834095640,ELEM
PAYM,/CGI_XML_CT_UNESCO_1,N_0471688500,N_5473031100,ELEM
PAYM,/CGI_XML_CT_UNESCO_1,N_0489973700,N_3346275370,TECH
PAYM,/CGI_XML_CT_UNESCO_1,N_0510907600,N_0330017550,TECH
PAYM,/CGI_XML_CT_UNESCO_1,N_0514307750,N_8190227710,ELEM
PAYM,/CGI_XML_CT_UNESCO_1,N_0547606300,N_3842760480,ELEM
PAYM,/CGI_XML_CT_UNESCO_1,N_0552596500,N_5163414480,ELEM
PAYM,/CGI_XML_CT_UNESCO_1,N_0595632050,N_3728484300,ELEM
PAYM,/CGI_XML_CT_UNESCO_1,N_0604654920,N_4641247600,ELEM
PAYM,/CGI_XML_CT_UNESCO_1,N_0612315180,N_4049428870,ELEM
PAYM,/CGI_XML_CT_UNESCO_1,N_0620492590,N_4634017880,ELEM
PAYM,/CGI_XML_CT_UNESCO_1,N_0627935360,N_7887534710,ELEM
PAYM,/CGI_XML_CT_UNESCO_1,N_0630204710,N_7297798890,ELEM
PAYM,/CGI_XML_CT_UNESCO_1,N_0631440390,N_5383824460,ELEM
PAYM,/CGI_XML_CT_UNESCO_1,N_0633998830,N_7390709130,ELEM
PAYM,/CGI_XML_CT_UNESCO_1,N_0640181980,N_2851824500,ELEM
